\\Yearly Intertie Schedule and Flow Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\\Created at 2025-01-27 08:02:07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\\For 2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,MANITOBA,MANITOBA,MANITOBA,MANITOBA SK,MANITOBA SK,MANITOBA SK,MICHIGAN,MICHIGAN,MICHIGAN,MINNESOTA,MINNESOTA,MINNESOTA,NEW-YORK,NEW-YORK,NEW-YORK,PQ.AT,PQ.AT,PQ.AT,PQ.B5D.B31L,PQ.B5D.B31L,PQ.B5D.B31L,PQ.D4Z,PQ.D4Z,PQ.D4Z,PQ.D5A,PQ.D5A,PQ.D5A,PQ.H4Z,PQ.H4Z,PQ.H4Z,PQ.H9A,PQ.H9A,PQ.H9A,PQ.P33C,PQ.P33C,PQ.P33C,PQ.Q4C,PQ.Q4C,PQ.Q4C,PQ.X2Y,PQ.X2Y,PQ.X2Y,Total,Total,Total
Date,Hour,Imp,Exp,Flow,Imp,Exp,Flow,Imp,Exp,Flow,Imp,Exp,Flow,Imp,Exp,Flow,Imp,Exp,Flow,Imp,Exp,Flow,Imp,Exp,Flow,Imp,Exp,Flow,Imp,Exp,Flow,Imp,Exp,Flow,Imp,Exp,Flow,Imp,Exp,Flow,Imp,Exp,Flow,Imp,Exp,Flow
2024-09-23,5,80,0,-78,0,0,10,0,450,562,0,0,0,0,700,623,9,1200,1197,0,0,0,0,0,2,0,0,0,0,9,-7,0,0,0,0,0,1,0,0,0,0,0,0,89,2359,2310
2024-09-23,6,80,0,-83,0,0,10,0,921,685,0,24,22,0,497,726,9,1224,1219,0,0,0,0,0,2,0,0,0,0,9,3,0,0,0,0,0,1,0,0,0,0,0,0,89,2675,2585
2024-09-23,7,0,0,-3,0,0,11,0,600,729,0,0,1,0,612,752,9,1200,1194,0,0,0,0,0,2,0,0,0,0,9,5,0,0,0,0,0,1,0,0,0,0,0,0,9,2421,2692
2024-09-23,8,0,0,-3,0,0,12,0,575,446,0,0,-3,0,534,603,9,1229,1219,0,0,0,0,0,2,0,0,0,0,9,6,0,0,0,0,0,1,0,0,0,0,0,0,9,2347,2283
2024-09-23,9,0,0,2,0,0,13,0,550,438,0,0,-1,0,548,633,9,1126,1111,0,0,0,0,0,2,0,0,0,0,9,7,0,0,0,0,0,1,0,0,0,0,0,0,9,2233,2206
2024-09-23,10,0,0,-1,0,0,13,0,558,565,0,0,2,0,700,648,9,960,945,0,0,0,0,0,2,0,0,0,0,9,6,0,0,0,0,0,1,0,0,0,0,0,0,9,2227,2181
2024-09-23,11,0,0,2,0,0,13,0,825,879,0,0,3,0,700,659,9,703,692,0,0,0,0,0,2,0,0,0,0,9,6,0,0,0,0,0,1,0,0,0,0,0,0,9,2237,2257
2024-09-23,12,0,0,0,0,0,13,0,797,815,0,0,1,0,700,689,9,546,532,0,0,0,0,0,2,0,0,0,0,9,4,0,0,0,0,0,1,0,0,0,0,0,0,9,2052,2057
2024-09-23,13,0,0,0,0,0,14,0,1180,998,0,25,26,0,473,724,9,462,447,0,0,0,0,0,2,0,0,0,0,9,3,0,0,0,0,0,1,0,0,0,0,0,0,9,2149,2215
2024-09-23,14,0,0,3,0,0,13,0,1205,1063,0,0,-2,0,538,702,9,318,312,0,0,0,0,0,2,0,0,0,0,9,4,0,0,0,0,0,1,0,0,0,0,0,0,9,2070,2098
2024-09-23,15,0,0,1,0,0,13,0,1015,952,0,0,0,0,553,610,9,614,588,0,0,0,0,0,2,0,0,0,0,9,8,0,0,0,0,0,1,0,0,0,0,0,0,9,2191,2175
2024-09-23,16,0,0,1,0,0,14,1,1250,988,0,0,-1,0,548,828,309,507,199,0,0,0,0,0,2,0,0,0,0,9,5,0,0,0,0,0,1,0,0,0,0,0,0,310,2314,2037
2024-09-23,17,0,0,1,0,0,14,143,1297,948,0,0,0,0,436,669,9,169,156,0,0,0,0,0,1,0,0,0,0,9,8,0,0,0,0,0,1,0,0,0,0,0,0,152,1911,1798
2024-09-23,18,0,25,22,0,0,15,0,1418,1187,0,37,36,0,600,829,9,181,169,0,0,0,0,0,1,0,0,0,0,9,8,0,0,0,0,0,1,0,0,0,0,0,0,9,2270,2268
2024-09-23,19,0,0,5,0,0,14,0,1190,1248,0,37,34,0,700,641,9,284,269,0,0,0,0,0,1,0,0,0,0,9,10,0,0,0,0,0,1,0,0,0,0,0,0,9,2220,2223
2024-09-23,20,0,0,-2,0,0,15,0,1065,1221,0,12,10,0,700,571,9,264,268,0,0,0,0,0,1,0,0,0,0,9,6,0,0,0,0,0,1,0,0,0,0,0,0,9,2050,2091
2024-09-23,21,0,24,21,0,0,14,0,730,901,0,39,37,0,700,522,9,1168,1131,0,0,0,0,0,1,0,0,0,0,9,5,0,0,0,0,0,1,0,0,0,0,0,0,9,2670,2633
2024-09-23,22,0,24,26,0,0,13,0,350,536,0,0,1,0,642,579,9,1167,1161,0,0,0,0,0,1,0,0,0,0,9,2,0,0,0,0,0,1,0,0,0,0,0,0,9,2192,2320
2024-09-23,23,0,0,3,0,0,12,0,575,460,0,0,1,0,700,770,9,1220,1215,0,0,0,0,0,1,0,0,0,0,9,4,0,0,0,0,0,1,0,0,0,0,0,0,9,2504,2467
2024-09-23,24,80,24,-55,0,0,11,0,400,319,0,24,23,0,700,760,9,1217,1208,0,0,0,0,0,1,0,0,0,0,9,2,0,0,0,0,0,1,0,0,0,0,0,0,89,2374,2270
2024-09-24,1,80,24,-56,0,0,10,0,599,431,0,24,22,0,615,713,9,1213,1208,0,0,0,0,0,2,0,0,0,0,9,1,0,0,0,0,0,1,0,0,0,0,0,0,89,2484,2332
2024-09-24,2,80,0,-76,0,0,10,0,400,338,0,0,-1,0,665,694,9,1213,1201,0,0,0,0,0,2,0,0,0,0,9,-1,0,0,0,0,0,1,0,0,0,0,0,0,89,2287,2168
2024-09-24,3,80,24,-53,0,0,10,0,522,452,0,50,48,0,700,759,9,1004,1001,0,0,0,0,0,2,0,0,0,0,9,-2,0,0,0,0,0,1,0,0,0,0,0,0,89,2309,2218
2024-09-24,4,80,24,-63,0,0,10,0,300,320,0,16,12,0,695,701,9,1193,1185,0,0,0,0,0,2,0,0,0,0,9,-3,0,0,0,0,0,1,0,0,0,0,0,0,89,2237,2165
2024-09-24,5,80,0,-77,0,0,10,0,425,399,0,0,-3,0,700,698,9,1150,1137,0,0,0,0,0,2,0,0,0,0,9,-1,0,0,0,0,0,1,0,0,0,0,0,0,89,2284,2166
2024-09-24,6,80,24,-56,0,0,10,0,1240,1015,0,0,-4,0,602,654,9,971,948,0,0,0,0,0,2,0,0,0,0,9,3,0,0,0,0,0,1,0,0,0,0,0,0,89,2846,2573
2024-09-24,7,0,0,-6,0,0,11,116,1444,1462,0,0,1,0,700,523,9,444,444,0,0,0,0,0,2,0,0,0,0,9,4,0,0,0,0,0,1,0,0,0,0,0,0,125,2597,2442
2024-09-24,8,0,0,0,0,0,12,0,1354,1468,0,24,26,0,700,519,9,482,459,0,0,0,0,0,2,0,0,0,0,9,3,0,0,0,0,0,1,0,0,0,0,0,0,9,2569,2490
2024-09-24,9,0,0,-4,0,0,13,0,1355,1396,0,0,21,0,537,444,9,124,122,0,0,0,0,0,2,0,0,0,0,9,1,0,0,0,0,0,1,0,0,0,0,0,0,9,2025,1996
2024-09-24,10,0,0,5,0,0,13,0,1284,1408,0,0,4,0,410,282,9,160,145,0,0,0,0,0,2,0,0,0,0,9,1,0,0,0,0,0,1,0,0,0,0,0,0,9,1863,1861
2024-09-24,11,0,0,0,0,0,13,280,1154,1032,0,0,3,0,410,255,9,52,42,0,0,0,0,0,2,0,0,0,0,9,2,0,0,0,0,0,1,0,0,0,0,0,0,289,1625,1350
2024-09-24,12,0,0,-5,0,0,13,141,1179,1039,0,0,-1,0,216,269,9,50,48,0,0,0,0,0,2,0,0,0,0,9,5,0,0,0,0,0,1,0,0,0,0,0,0,150,1454,1371
2024-09-24,13,0,0,-2,0,0,14,3,1453,1273,0,13,16,0,220,330,9,321,300,0,0,0,0,0,2,0,0,0,0,9,3,0,0,0,0,0,1,0,0,0,0,0,0,12,2016,1937
2024-09-24,14,0,0,0,0,0,13,1,1451,1415,0,24,19,0,625,634,9,164,158,0,0,0,0,0,2,0,0,0,0,9,1,0,0,0,0,0,1,0,0,0,0,0,0,10,2273,2243
2024-09-24,15,7,0,-3,0,0,13,18,1236,1249,0,28,28,0,700,609,9,360,337,0,0,0,0,0,2,0,0,0,0,9,5,0,0,0,0,0,1,0,0,0,0,0,0,34,2333,2241
2024-09-24,16,0,50,49,0,0,13,1,1451,1313,0,50,49,0,700,815,9,47,45,0,0,0,0,0,2,0,0,0,0,9,3,0,0,0,0,0,1,0,0,0,0,0,0,10,2307,2290
2024-09-24,17,0,49,48,0,0,14,143,1555,1283,0,46,41,0,618,714,9,165,159,0,0,0,0,0,2,0,0,0,0,9,4,0,0,0,0,0,1,0,0,0,0,0,0,152,2442,2266
2024-09-24,18,0,50,53,0,0,14,0,1275,1247,0,47,48,0,700,753,9,354,349,0,0,0,0,0,2,0,0,0,0,9,5,0,0,0,0,0,1,0,0,0,0,0,0,9,2435,2472
2024-09-24,19,0,50,56,0,0,14,0,1394,1394,0,45,47,0,700,736,9,588,575,0,0,0,0,0,2,0,0,0,0,9,8,0,0,0,0,0,1,0,0,0,0,0,0,9,2786,2833
2024-09-24,20,0,17,20,0,0,14,0,1394,1492,0,36,36,0,700,549,9,724,721,0,0,0,0,0,2,0,0,0,0,9,6,0,0,0,0,0,1,0,0,0,0,0,0,9,2880,2841
2024-09-24,21,0,17,16,0,0,14,0,1450,1461,0,12,14,0,472,566,9,1231,1215,0,0,0,0,0,2,0,0,0,0,9,0,0,0,0,0,0,1,0,0,0,0,0,0,9,3191,3289
2024-09-24,22,0,10,7,0,0,13,0,1027,1009,0,50,46,0,700,685,9,1165,1150,0,0,0,0,0,2,0,0,0,0,9,0,0,0,0,0,0,1,0,0,0,0,0,0,9,2961,2913
2024-09-24,23,0,10,8,0,0,12,0,1174,1055,0,39,36,0,700,747,9,1027,1017,0,0,0,0,0,2,0,0,0,0,9,0,0,0,0,0,0,1,0,0,0,0,0,0,9,2959,2878
2024-09-24,24,80,64,-13,0,0,11,0,677,620,0,39,38,0,670,594,9,1000,990,0,0,0,0,0,2,0,0,0,0,9,2,0,0,0,0,0,1,0,0,0,0,0,0,89,2459,2245
2024-09-25,1,80,90,9,0,0,10,0,1147,965,0,39,38,0,634,711,9,987,977,0,0,0,0,0,2,0,0,0,0,9,-1,0,0,0,0,0,1,0,0,0,0,0,0,89,2906,2712
2024-09-25,2,80,24,-56,0,0,10,0,1220,969,0,36,33,0,604,791,9,988,980,0,0,0,0,0,2,0,0,0,0,9,-1,0,0,0,0,0,1,0,0,0,0,0,0,89,2881,2729
2024-09-25,3,80,24,-56,0,0,10,0,1218,995,0,36,37,0,630,790,9,1112,1099,0,0,0,0,0,2,0,0,0,0,9,-1,0,0,0,0,0,1,0,0,0,0,0,0,89,3029,2877
2024-09-25,4,80,24,-60,0,0,10,0,1187,1110,0,36,31,0,681,765,9,979,969,0,0,0,0,0,2,0,0,0,0,9,-1,0,0,0,0,0,1,0,0,0,0,0,0,89,2916,2827
2024-09-25,5,80,24,-55,0,0,9,0,880,1058,0,47,45,0,683,515,9,990,987,0,0,0,0,0,2,0,0,0,0,9,1,0,0,0,0,0,1,0,0,0,0,0,0,89,2633,2563
2024-09-25,6,80,24,-54,0,0,10,0,1331,1248,0,36,37,0,638,655,9,1213,1195,0,0,0,0,0,2,0,0,0,0,9,3,0,0,0,0,0,1,0,0,0,0,0,0,89,3251,3097
2024-09-25,7,0,10,8,0,0,11,0,1345,1374,0,36,35,0,700,591,9,1020,1004,0,0,0,0,0,2,0,0,0,0,9,4,0,0,0,0,0,1,0,0,0,0,0,0,9,3120,3030
2024-09-25,8,0,10,9,0,0,12,0,1261,1282,0,36,34,0,700,628,9,737,730,0,0,0,0,0,2,0,0,0,0,9,4,0,0,0,0,0,1,0,0,0,0,0,0,9,2753,2702
2024-09-25,9,0,10,14,0,0,13,0,1247,1237,0,36,35,0,628,603,9,818,814,0,0,0,0,0,2,0,0,0,0,9,3,0,0,0,0,0,1,0,0,0,0,0,0,9,2748,2722
2024-09-25,10,0,24,26,0,0,13,0,1046,1140,0,24,27,0,468,366,9,1191,1173,0,0,0,0,0,2,0,0,0,0,9,3,0,0,0,0,0,1,0,0,0,0,0,0,9,2762,2751
2024-09-25,11,0,24,23,0,0,13,0,1099,1146,0,36,25,0,516,465,9,1150,1143,0,0,0,0,0,2,0,0,0,0,9,3,0,0,0,0,0,1,0,0,0,0,0,0,9,2834,2821
2024-09-25,12,0,24,23,0,0,14,0,802,1101,0,12,11,0,646,361,9,1200,1194,0,0,0,0,0,2,0,0,0,0,9,3,0,0,0,0,0,1,0,0,0,0,0,0,9,2693,2710
2024-09-25,13,0,0,3,0,0,14,0,858,1096,0,37,34,0,524,239,9,1200,1195,0,0,0,0,0,2,0,0,0,0,9,6,0,0,0,0,0,1,0,0,0,0,0,0,9,2628,2590
2024-09-25,14,0,24,23,0,0,14,0,1007,1300,0,37,39,0,575,276,9,1208,1202,0,0,0,0,0,2,0,0,0,0,9,4,0,0,0,0,0,1,0,0,0,0,0,0,9,2860,2861
2024-09-25,15,0,0,1,0,0,15,0,1450,1546,0,12,14,0,498,356,9,1200,1194,0,0,0,0,0,2,0,0,0,0,9,-1,0,0,0,0,0,1,0,0,0,0,0,0,9,3169,3128
2024-09-25,16,0,12,13,0,0,15,0,1310,1451,0,12,16,0,430,218,9,1173,1154,0,0,0,0,0,2,0,0,0,0,9,0,0,0,0,0,0,1,0,0,0,0,0,0,9,2946,2870
2024-09-25,17,7,0,-5,0,0,16,3,1290,1269,0,12,12,0,598,658,9,701,687,0,0,0,0,0,2,0,0,0,0,9,10,0,0,0,0,0,1,0,0,0,0,0,0,19,2610,2650
2024-09-25,18,7,0,-9,0,0,17,2,1178,1053,0,37,33,0,700,859,9,178,184,0,0,0,0,0,2,0,0,0,0,9,7,0,0,0,0,0,1,0,0,0,0,0,0,18,2102,2147
2024-09-25,19,0,0,4,0,0,16,3,910,725,0,0,0,0,525,646,9,449,441,0,0,0,0,0,2,0,0,0,0,9,7,0,0,0,0,0,1,0,0,0,0,0,0,12,1893,1842
2024-09-25,20,0,12,6,0,0,16,1,980,727,0,12,6,50,463,614,9,739,741,0,0,0,0,0,2,0,0,0,0,9,5,0,0,0,0,0,1,0,0,0,0,0,0,60,2215,2118
2024-09-25,21,0,0,-1,0,0,15,0,780,466,0,0,-2,0,443,750,9,1100,1101,0,0,0,0,0,2,0,0,0,0,9,4,0,0,0,0,0,1,0,0,0,0,0,0,9,2332,2336
2024-09-25,22,0,0,-4,0,0,14,0,672,445,0,3,2,0,262,568,9,1229,1222,0,0,0,0,0,2,0,0,0,0,9,0,0,0,0,0,0,1,0,0,0,0,0,0,9,2175,2250
2024-09-25,23,0,0,-1,0,0,12,1,440,386,0,0,5,0,610,650,9,1229,1223,0,0,0,0,0,2,0,0,0,0,9,-13,0,0,0,0,0,1,0,0,0,0,0,0,10,2288,2265
2024-09-25,24,80,0,-81,0,0,12,0,150,40,0,0,4,0,685,740,9,1229,1221,0,0,0,0,0,2,0,0,0,0,9,-19,0,0,0,0,0,1,0,0,0,0,0,0,89,2073,1920
2024-09-26,1,80,0,-78,0,0,11,0,450,395,0,0,-1,0,540,404,9,1229,1219,0,0,0,0,0,2,0,0,0,0,9,-16,0,0,0,0,0,1,0,0,0,0,0,0,89,2228,1937
2024-09-26,2,80,0,-77,0,0,10,0,400,562,0,0,-4,0,615,396,9,1150,1146,0,0,0,0,0,2,0,0,0,0,9,-14,0,0,0,0,0,1,0,0,0,0,0,0,89,2174,2022
2024-09-26,3,80,0,-79,0,0,10,0,540,686,0,0,-3,0,625,448,9,1229,1222,0,0,0,0,0,2,0,0,0,0,9,-6,0,0,0,0,0,1,0,0,0,0,0,0,89,2403,2281
2024-09-26,4,80,0,-83,0,0,10,0,190,518,0,0,-4,0,730,485,9,1229,1223,0,0,0,0,0,2,0,0,0,0,9,6,0,0,0,0,0,1,0,0,0,0,0,0,89,2158,2158
2024-09-26,5,80,0,-80,0,0,10,0,140,422,0,0,3,0,776,501,9,1229,1223,0,0,0,0,0,2,0,0,0,0,9,1,0,0,0,0,0,1,0,0,0,0,0,0,89,2154,2083
2024-09-26,6,80,0,-78,0,0,10,0,622,656,0,0,-3,0,853,764,9,1229,1212,0,0,0,0,0,2,0,0,0,0,9,-3,0,0,0,0,0,1,0,0,0,0,0,0,89,2713,2561
2024-09-26,7,0,0,-4,0,0,11,0,1179,1220,0,0,2,0,735,784,9,810,796,0,0,0,0,0,2,0,0,0,0,9,5,0,0,0,0,0,1,0,0,0,0,0,0,9,2733,2817
2024-09-26,8,0,0,2,0,0,12,0,1119,1181,0,0,-4,0,977,967,9,399,400,0,0,0,0,0,2,0,0,0,0,9,-2,0,0,0,0,0,1,0,0,0,0,0,0,9,2504,2559
2024-09-26,9,0,0,0,0,0,13,0,779,963,0,0,-2,0,850,670,9,569,558,0,0,0,0,0,2,0,0,0,0,9,3,0,0,0,0,0,1,0,0,0,0,0,0,9,2207,2208
2024-09-26,10,0,0,2,0,0,14,0,1012,877,0,0,2,0,845,916,9,708,699,0,0,0,0,0,2,0,0,0,0,9,5,0,0,0,0,0,1,0,0,0,0,0,0,9,2574,2518
2024-09-26,11,0,0,1,0,0,14,0,1181,1112,0,0,1,0,1026,1006,9,749,739,0,0,0,0,0,2,0,0,0,0,9,3,0,0,0,0,0,1,0,0,0,0,0,0,9,2965,2879
2024-09-26,12,0,0,-5,0,0,15,140,1087,1126,0,0,-3,0,1200,1069,9,366,394,0,0,0,0,0,2,0,0,0,0,9,4,0,0,0,0,0,1,0,0,0,0,0,0,149,2662,2603
2024-09-26,13,0,0,1,0,0,15,0,465,805,0,0,-1,0,1007,629,9,865,845,0,0,0,0,0,2,0,0,0,0,9,8,0,0,0,0,0,1,0,0,0,0,0,0,9,2346,2305
2024-09-26,14,0,0,3,0,0,16,0,904,1045,0,0,3,0,722,578,9,824,812,0,0,0,0,0,2,0,0,0,0,9,7,0,0,0,0,0,1,0,0,0,0,0,0,9,2459,2467
2024-09-26,15,0,0,-2,0,0,16,120,1054,998,0,0,-1,10,430,408,9,808,780,0,0,0,0,0,2,0,0,0,0,9,10,0,0,0,0,0,1,0,0,0,0,0,0,139,2301,2212
2024-09-26,16,0,0,-1,0,0,16,0,944,991,0,0,-2,0,540,466,9,88,101,0,0,0,0,0,2,0,0,0,0,9,6,0,0,0,0,0,1,0,0,0,0,0,0,9,1581,1580
2024-09-26,17,0,0,0,0,0,17,143,809,756,0,0,-4,0,563,555,9,262,234,0,0,0,0,0,2,0,0,0,0,9,6,0,0,0,0,0,1,0,0,0,0,0,0,152,1643,1567
2024-09-26,18,0,0,8,0,0,17,53,1144,1012,0,0,5,0,560,652,250,0,-247,0,0,0,0,0,2,0,0,0,0,9,8,0,0,0,0,0,1,0,0,0,0,0,0,303,1713,1458
2024-09-26,19,0,0,-5,0,0,17,117,1254,1013,0,0,-3,0,541,733,397,8,-376,0,0,0,0,0,2,0,0,0,0,9,7,0,0,0,0,0,1,0,0,0,0,0,0,514,1812,1389
2024-09-26,20,0,0,2,0,0,16,50,1094,774,0,0,0,0,540,768,182,0,-169,0,0,0,0,0,2,0,0,0,0,9,5,0,0,0,0,0,1,0,0,0,0,0,0,232,1643,1399
2024-09-26,21,0,0,-20,0,0,16,0,590,726,0,0,-1,0,731,620,9,700,675,0,0,0,0,0,2,0,0,0,0,9,6,0,0,0,0,0,1,0,0,0,0,0,0,9,2030,2025
2024-09-26,22,0,0,-18,0,0,15,0,622,942,0,0,-2,0,890,554,9,1116,1106,0,0,0,0,0,2,0,0,0,0,9,5,0,0,0,0,0,1,0,0,0,0,0,0,9,2637,2605
2024-09-26,23,0,0,-2,0,0,14,0,601,855,0,0,2,0,900,548,9,1220,1215,0,0,0,0,0,2,0,0,0,0,9,2,0,0,0,0,0,1,0,0,0,0,0,0,9,2730,2637
2024-09-26,24,80,0,-74,0,0,12,0,140,484,0,0,2,0,850,503,9,1229,1222,0,0,0,0,0,2,0,0,0,0,9,2,0,0,0,0,0,1,0,0,0,0,0,0,89,2228,2154
2024-09-27,1,80,0,-80,0,0,12,0,415,639,0,25,26,0,900,609,9,1200,1194,0,0,0,0,0,2,0,0,0,0,9,3,0,0,0,0,0,1,0,0,0,0,0,0,89,2549,2406
2024-09-27,2,80,0,-67,0,0,11,0,540,789,0,0,2,0,875,693,9,1224,1220,0,0,0,0,0,2,0,0,0,0,9,1,0,0,0,0,0,1,0,0,0,0,0,0,89,2648,2652
2024-09-27,3,80,0,-47,0,0,11,0,505,821,0,3,-2,0,900,561,9,1239,1235,0,0,0,0,0,2,0,0,0,0,9,-2,0,0,0,0,0,1,0,0,0,0,0,0,89,2656,2580
2024-09-27,4,80,0,-13,0,0,10,0,855,1019,0,0,1,0,900,741,9,1239,1234,0,0,0,0,0,2,0,0,0,0,9,1,0,0,0,0,0,1,0,0,0,0,0,0,89,3003,2996
2024-09-27,5,0,0,0,0,0,10,0,765,929,0,0,1,0,900,699,9,1200,1194,0,0,0,0,0,2,0,0,0,0,9,1,0,0,0,0,0,1,0,0,0,0,0,0,9,2874,2837
2024-09-27,6,80,0,-75,0,0,10,0,1340,1398,0,0,2,0,900,817,9,1229,1221,0,0,0,0,0,2,0,0,0,0,9,2,0,0,0,0,0,1,0,0,0,0,0,0,89,3478,3378
2024-09-27,7,0,0,0,0,0,11,0,1187,1233,0,0,2,0,900,813,9,1239,1231,0,0,0,0,0,2,0,0,0,0,9,7,0,0,0,0,0,1,0,0,0,0,0,0,9,3335,3300
2024-09-27,8,0,0,-2,0,0,12,0,940,701,0,0,-4,0,870,1015,9,1232,1229,0,0,0,0,0,2,0,0,0,0,9,6,0,0,0,0,0,1,0,0,0,0,0,0,9,3051,2960
2024-09-27,9,48,0,-44,0,0,13,0,475,586,50,0,-39,0,756,585,9,1200,1196,0,0,0,0,0,2,0,0,0,0,9,6,0,0,0,0,0,1,0,0,0,0,0,0,107,2440,2306
2024-09-27,10,0,0,2,0,0,14,0,750,997,0,0,-3,0,806,612,9,1238,1232,0,0,0,0,0,2,0,0,0,0,9,5,0,0,0,0,0,1,0,0,0,0,0,0,9,2803,2862
2024-09-27,11,0,0,-1,0,0,14,0,817,962,0,0,1,0,684,610,9,1238,1232,0,0,0,0,0,2,0,0,1,0,9,-13,0,0,0,0,0,1,0,0,0,0,0,0,9,2748,2809
2024-09-27,12,24,0,-25,0,0,15,0,750,805,0,0,0,0,646,550,9,1238,1232,0,0,0,0,0,2,0,6,1,0,9,-14,0,0,0,0,0,1,0,0,0,0,0,0,33,2649,2567
2024-09-27,13,24,0,-24,0,0,15,0,855,699,0,0,0,0,415,509,9,1238,1232,0,0,0,0,0,2,0,6,4,0,9,0,0,0,0,0,0,1,0,0,0,0,0,0,33,2523,2438
2024-09-27,14,0,0,-6,0,0,15,0,715,581,0,0,2,0,352,505,9,1238,1232,0,0,0,0,0,2,0,6,4,0,9,0,0,0,0,0,0,1,0,0,0,0,0,0,9,2320,2336
2024-09-27,15,76,0,-50,0,0,16,0,615,452,79,0,-72,0,377,573,9,1238,1232,0,0,0,0,0,2,0,6,4,0,9,1,0,0,0,0,0,1,0,0,0,0,0,0,164,2245,2159
2024-09-27,16,6,0,-11,0,0,16,0,465,465,26,0,-31,0,595,557,9,1238,1232,0,0,0,0,0,1,0,6,4,0,9,5,0,0,0,0,0,1,0,0,0,0,0,0,41,2313,2239
2024-09-27,17,99,0,-66,0,0,16,3,225,244,80,0,-71,0,673,568,9,1238,1228,0,0,0,0,0,1,0,6,4,0,9,3,0,0,0,0,0,1,0,0,0,0,0,0,191,2151,1928
2024-09-27,18,91,0,-32,0,0,16,0,305,200,80,0,-75,0,689,711,9,1140,1129,0,0,0,0,0,1,0,6,4,0,9,2,0,0,0,0,0,1,0,0,0,0,0,0,180,2149,1957
2024-09-27,19,0,0,-7,0,0,16,0,359,165,80,0,-74,0,713,852,9,1000,979,0,0,0,0,0,1,0,6,4,0,9,2,0,0,0,0,0,1,0,0,0,0,0,0,89,2087,1939
2024-09-27,20,0,0,-14,0,0,16,0,403,189,0,0,-1,0,618,850,9,400,414,0,0,0,0,0,1,0,6,4,0,9,-1,0,0,0,0,0,1,0,0,0,0,0,0,9,1436,1459
2024-09-27,21,0,0,-28,0,0,15,0,647,392,0,0,-1,0,836,1038,9,564,561,0,0,0,0,0,1,0,6,4,0,9,1,0,0,0,0,0,1,0,0,0,0,0,0,9,2062,1984
2024-09-27,22,0,0,-21,0,0,14,0,249,271,0,0,0,0,857,836,9,990,979,0,0,0,0,0,1,0,6,4,0,9,4,0,0,0,0,0,1,0,0,0,0,0,0,9,2111,2089
2024-09-27,23,0,0,0,0,0,13,0,438,362,0,0,1,0,859,1025,9,1143,1128,0,0,0,0,0,1,0,6,4,0,9,3,0,0,0,0,0,1,0,0,0,0,0,0,9,2455,2538
2024-09-27,24,80,0,-76,0,0,12,0,837,705,0,0,0,0,1325,1361,9,820,822,0,0,0,0,0,1,0,6,4,0,9,1,0,0,0,0,0,1,0,0,0,0,0,0,89,2997,2831
2024-09-28,1,80,0,-76,0,0,11,0,1357,1089,0,0,2,0,1086,1307,9,1239,1220,0,0,0,0,0,1,0,6,4,0,9,-3,0,0,0,0,0,1,0,0,0,0,0,0,89,3697,3556
2024-09-28,2,80,68,-15,0,0,11,0,1338,1151,22,0,-11,0,1394,1513,9,1178,1171,0,0,0,0,0,1,0,6,4,0,9,1,0,0,0,0,0,1,0,0,0,0,0,0,111,3993,3827
2024-09-28,3,80,46,-32,0,0,11,0,1378,1096,0,0,1,0,1375,1615,9,1196,1186,0,0,0,0,0,1,0,6,4,0,9,-6,0,0,0,0,0,1,0,0,0,0,0,0,89,4010,3877
2024-09-28,4,80,80,-3,0,0,10,0,1378,1078,0,0,-2,0,1400,1652,9,1146,1135,0,0,0,0,0,1,0,6,4,0,9,-1,0,0,0,0,0,1,0,0,0,0,0,0,89,4019,3875
2024-09-28,5,80,50,-32,0,0,10,0,1437,1306,0,0,-2,0,1400,1587,9,1090,1086,0,0,0,0,0,1,0,6,4,0,9,-4,0,0,0,0,0,1,0,0,0,0,0,0,89,3992,3957
2024-09-28,6,80,49,-30,0,0,10,0,1368,1337,0,0,-1,0,1400,1444,9,1220,1212,0,0,0,0,0,1,0,6,4,0,9,-3,0,0,0,0,0,1,0,0,0,0,0,0,89,4052,3975
2024-09-28,7,0,0,-4,0,0,11,0,960,1152,0,0,0,0,1207,969,9,1220,1216,0,0,0,0,0,1,0,6,4,0,9,-2,0,0,0,0,0,1,0,0,0,0,0,0,9,3402,3348
2024-09-28,8,0,0,-8,0,0,11,0,475,865,0,0,1,0,1196,748,9,1220,1217,0,0,0,0,0,2,0,6,4,0,9,2,0,0,0,0,0,1,0,0,0,0,0,0,9,2906,2843
2024-09-28,9,0,8,12,0,0,13,0,875,934,0,24,22,0,1100,961,9,1220,1217,0,0,0,0,0,2,0,6,4,0,9,-1,0,0,0,0,0,1,0,0,0,0,0,0,9,3242,3165
2024-09-28,10,0,0,0,0,0,14,0,825,1053,0,0,4,0,1099,850,9,1220,1217,0,0,0,0,0,2,0,6,4,0,9,2,0,0,0,0,0,1,0,0,0,0,0,0,9,3159,3147
2024-09-28,11,0,0,1,0,0,14,0,725,811,0,18,14,0,670,605,9,1238,1234,0,0,0,0,0,2,0,6,4,0,9,3,0,0,0,0,0,1,0,0,0,0,0,0,9,2666,2689
